window_start,down_up_byte_ratio,downlink_throughput_bps,psz_mean_down,psz_std_down,psz_p90_down,iat_mean_down,iat_cov_down,burst_cnt,burst_bytes_avg,up_tiny_pkt_rate
1755336446.50065,453787.0,1210098.6666666667,1001.7373068432671,493.1288843245945,1292.0,0.006465571116557163,4.267543517672808,20,22629.65,0.0
1755336449.50065,851334.0,2270224.0,1012.2877526753864,493.2827915528325,1292.0,0.0029592343739100863,4.511112376026224,31,27318.774193548386,0.0
1755336452.50065,3701.0,9869.333333333334,370.1,29.951460732324893,400.8,0.0007855627271864149,0.5502161870606701,1,3701.0,0.0
1755336458.50065,19234.0,51290.666666666664,519.8378378378378,569.6533565918894,1386.1999999999998,0.012826946046617296,2.911144977491537,3,6320.0,0.0
1755336461.50065,126631.0,337682.6666666667,873.3172413793103,542.9247195348958,1292.0,0.02031402786572774,8.642187171782895,6,21035.833333333332,0.0
1755336464.50065,778344.0,2075584.0,1008.2176165803108,492.15769177740833,1292.0,0.0036274474573197222,5.755502487950488,21,36573.0,0.0
1755336467.50065,6497.0,17325.333333333332,360.94444444444446,503.77303886905065,1292.0,0.13916582219740925,2.5677009347128776,4,1524.5,0.0
1755336470.50065,209586.0,558896.0,988.6132075471698,513.339373763351,1292.0,0.013245805179903293,9.329670021395497,9,23201.11111111111,0.0
1755336473.50065,90897.0,242392.0,865.6857142857143,563.9694235934244,1292.0,0.025224009385475747,5.965573975765977,9,10068.111111111111,0.0
1755336476.50065,47758.0,127354.66666666667,782.9180327868852,582.8473999616297,1292.0,0.018343297640482585,2.8189766026549234,5,9207.2,0.0
1755336479.50065,3890.0,10373.333333333334,216.11111111111111,397.5484441324086,543.4000000000008,0.0479277021744672,1.8643165353322129,4,956.0,0.0
1755336482.50065,264.0,704.0,66.0,0.0,66.0,0.6689743200937907,0.7070758445049449,1,132.0,0.0
1755336485.50065,66.0,176.0,66.0,0.0,66.0,0.0,0.0,0,0.0,0.0
1755336488.50065,6151.0,16402.666666666668,473.15384615384613,552.9131029450143,1292.0,0.16661874453226724,2.576290465838355,3,2003.3333333333333,0.0
1755336491.50065,41123.0,109661.33333333333,893.9782608695652,558.7344196497323,1292.0,0.06248804198371039,5.250606452456275,3,13593.0,0.0
1755336494.50065,2071.0,5522.666666666667,188.27272727272728,364.41961101532667,205.0,0.2874511003494263,1.7833408390251473,2,909.5,0.0
1755336497.50065,330.0,880.0,66.0,0.0,66.0,0.5028912425041199,0.9680337949699506,1,132.0,0.0
1755336500.50065,264.0,704.0,66.0,0.0,66.0,0.6676200230916342,1.4002944115066522,1,132.0,0.0
1755336503.50065,117257.0,312685.3333333333,797.6666666666666,583.155576414952,1292.0,0.012083919080969405,4.689046087628525,8,14631.5,0.0
1755336506.50065,624.0,1664.0,124.8,110.3148222135176,243.60000000000002,0.5429277420043945,1.498469220101639,1,437.0,0.0
1755336509.50065,1006.0,2682.6666666666665,201.2,145.29473493557845,383.4,0.4455387592315674,1.0782877000741744,1,754.0,0.0
