window_start,down_up_byte_ratio,downlink_throughput_bps,psz_mean_down,psz_std_down,psz_p90_down,iat_mean_down,iat_cov_down,burst_cnt,burst_bytes_avg,up_tiny_pkt_rate
1755335302.819418,3806.0,10149.333333333334,223.88235294117646,388.2452048645881,582.8000000000004,0.02072294056415558,1.4258905984018935,5,461.8,0.0
1755335305.819418,1190731.0,3175282.6666666665,1152.6921587608906,385.7644352739787,1292.0,0.0002555350462595622,4.299791995780782,5,238146.2,0.0
1755335308.819418,867002.0,2312005.3333333335,1091.942065491184,448.0515237427806,1292.0,0.001236950764890577,13.85098895348149,8,108024.25,0.0
1755335311.819418,4051.0,10802.666666666666,184.13636363636363,255.35648797399534,727.7000000000011,0.032426618394397554,1.9760788495672654,4,718.25,0.0
1755335314.819418,687265.0,1832706.6666666667,1112.07928802589,430.61564852601464,1292.0,0.001622031148480828,7.840869633853246,12,57153.583333333336,0.0
1755335317.819418,21070.0,56186.666666666664,842.8,570.5522237271537,1292.0,0.005941251913706462,4.298865529412621,2,10421.5,0.0
1755335320.819418,4584.0,12224.0,254.66666666666666,410.35770304021884,1011.1000000000003,0.09847381535698385,2.823377178773432,4,816.0,0.0
1755335323.819418,121.0,322.6666666666667,60.5,5.5,64.9,0.0073201656341552734,0.0,1,121.0,0.0
1755335332.819418,17788.0,47434.666666666664,508.22857142857146,552.7639685235997,1292.0,0.015250149895163143,1.7796771752201332,6,2299.8333333333335,0.0
1755335335.819418,3874.0,10330.666666666666,168.43478260869566,266.36585270229796,331.00000000000006,0.10634581609205766,1.5180716823508793,4,806.0,0.0
1755335338.819418,198.0,528.0,66.0,0.0,66.0,0.9992200136184692,0.014092827960651701,0,0.0,0.0
1755335341.819418,9693.0,25848.0,359.0,505.3652877613124,1292.0,0.0974351167678833,1.567891537330156,4,2253.0,0.0
1755335344.819418,11544.0,30784.0,501.9130434782609,555.3311517380753,1292.0,0.112633000720631,2.5676248624535885,4,2158.5,0.0
1755335350.819418,602.0,1605.3333333333333,100.33333333333333,48.15830377226987,152.0,0.21551976203918458,1.821793978572111,1,453.0,0.0
1755335353.819418,292.4259259259259,42109.333333333336,315.82,456.06620966697375,1285.3,0.05870913972659987,3.2744727070694726,5,3015.8,0.3333333333333333
1755335356.819418,1834027.0,4890738.666666667,1043.8400682982356,485.1987570484036,1292.0,0.0014592967163728962,14.84835858223583,24,76397.25,0.0
1755335359.819418,32205.0,85880.0,388.0120481927711,489.83167735865925,1292.0,0.01139653601297518,2.671148817722407,16,1929.8125,0.0
1755335362.819418,198.0,528.0,66.0,0.0,66.0,1.0072765350341797,0.2919262435547611,0,0.0,0.0
1755335365.819418,19450.0,51866.666666666664,381.37254901960785,503.22567193407616,1292.0,0.037628278732299805,2.559709023225315,8,2407.25,0.0
1755335368.819418,3785.0,10093.333333333334,199.21052631578948,361.05293079625466,394.9999999999993,0.11147460672590467,2.010392607243498,4,570.75,0.0
1755335371.819418,114822.0,306192.0,588.8307692307692,567.0511459561452,1292.0,0.007713391608798627,4.70422125444569,15,7623.733333333334,0.0
1755335374.819418,1781849.0,4751597.333333333,1116.4467418546367,425.06438585933773,1292.0,0.0003481704986954931,7.639146172374909,5,356356.6,0.0
1755335377.819418,688639.0,1836370.6666666667,1117.9204545454545,423.4919599013565,1292.0,0.002522056858714034,12.836430910738576,8,86020.125,0.0
1755335380.819418,290463.0,774568.0,1048.6028880866427,483.10052439462254,1292.0,0.008547515108965445,8.264090493347876,5,57793.6,0.0
1755335383.819418,2061.0,5496.0,171.75,313.6670541088645,127.9,0.05805026401172985,2.5816184380657266,3,687.0,0.0
1755335386.819418,4383.0,11688.0,438.3,471.8527418591525,1288.0,0.041550901201036244,1.4132019192004595,2,1409.0,0.0
1755335389.819418,1356.0,3616.0,193.71428571428572,277.11354778744925,422.80000000000024,0.018645842870076496,1.4339088324389258,2,640.5,0.0
1755335395.819418,8915.0,23773.333333333332,557.1875,573.4516347031805,1292.0,0.020153395334879556,1.8084819969976715,1,8473.0,0.0
1755335398.819418,1436.0,3829.3333333333335,179.5,263.4454402717952,349.29999999999984,0.01595769609723772,1.719382837652011,2,280.5,0.0
1755335401.819418,121.0,322.6666666666667,60.5,5.5,64.9,0.24453115463256836,0.0,0,0.0,0.0
1755335404.819418,155688.0,415168.0,662.5021276595745,576.0413059544305,1292.0,0.007398196774670201,7.602454914637185,13,11708.384615384615,0.0
1755335407.819418,1368782.0,3650085.3333333335,985.4442044636429,519.3763462110003,1292.0,0.0020454163510105453,6.901122537239766,26,52372.769230769234,0.0
1755335410.819418,581091.0,1549576.0,1015.8933566433567,506.3061114457679,1292.0,0.004318286992622549,6.388352327360377,6,96627.16666666667,0.0
1755335413.819418,2878.0,7674.666666666667,102.78571428571429,155.11409559759943,78.5,0.09565315423188386,1.0830980704247908,6,339.5,0.0
1755335416.819418,3686.0,9829.333333333334,216.8235294117647,390.4435238657695,591.4000000000004,0.13021837174892426,2.55382932307393,3,685.3333333333334,0.0
1755335419.819418,46152.0,123072.0,480.75,542.70195933557,1292.0,0.02958752481560958,2.165642245273849,15,2673.4,0.0
1755335422.819418,196424.0,523797.3333333333,581.1360946745563,578.9678679591183,1292.0,0.008465792375785307,5.159558412743418,29,6743.6551724137935,0.0
1755335425.819418,2504491.0,6678642.666666667,979.0817044566068,524.0061115808747,1292.0,0.0010627250350635873,10.465771039688384,19,131586.52631578947,0.0
1755335428.819418,1144897.0,3053058.6666666665,1110.4723569350147,431.89829891244676,1292.0,0.0006753757162001527,7.126568250180691,6,190740.66666666666,0.0
1755335431.819418,66.0,176.0,66.0,0.0,66.0,0.0,0.0,0,0.0,0.0
1755335434.819418,2710.0,7226.666666666667,169.375,293.16225776010117,210.5,0.10822499593098958,2.009553241353342,6,429.3333333333333,0.0
1755335437.819418,198742.0,529978.6666666666,1003.7474747474747,508.52588193191616,1292.0,0.014299131286930916,4.3782872656692025,15,12490.8,0.0
1755335440.819418,291689.0,777837.3333333334,950.1270358306189,544.3608272517986,1292.0,0.008944725678637137,9.783982418841067,3,96708.0,0.0
1755335443.819418,2149.0,5730.666666666667,179.08333333333334,350.19957603565933,191.10000000000005,0.18451016599481757,2.644812324070688,4,520.75,0.0
1755335446.819418,1539.0,4104.0,171.0,260.03674953958165,280.20000000000016,0.07938337326049805,2.1430827837591817,2,284.0,0.0
1755335449.819418,800556.0,2134816.0,978.6748166259168,523.0409548649534,1292.0,0.0029048846722232813,16.79972790351951,6,133352.16666666666,0.0
1755335452.819418,4298987.0,11463965.333333334,1067.8060109289618,467.95194595113867,1292.0,0.0007444273314861037,17.891610901146507,23,186903.26086956522,0.0
1755335455.819418,3855648.0,10281728.0,1068.342477140482,467.5487574494005,1292.0,0.0008276219246392768,13.535413306256482,27,142769.96296296295,0.0
1755335458.819418,732418.0,1953114.6666666667,1118.1954198473281,423.39493949288345,1292.0,0.003898038412088283,16.427107848014252,4,182934.25,0.0
1755335461.819418,144491.0,385309.3333333333,659.7762557077625,576.847360121489,1292.0,0.010494692609944475,3.8123417900774688,18,7981.722222222223,0.0
1755335464.819418,1716212.0,4576565.333333333,1084.1516108654453,455.7062130694123,1292.0,0.0017889304046534407,20.44720698395371,19,90255.36842105263,0.0
1755335467.819418,1342232.0,3579285.3333333335,1062.7331749802058,472.553435989386,1292.0,0.0012190672561597144,16.64096783643091,8,167763.875,0.0
1755335470.819418,242.0,645.3333333333334,60.5,5.5,66.0,0.17688695589701334,0.5068690104775155,0,0.0,0.0
1755335473.819418,1488.0,3968.0,186.0,275.23717045486427,369.4999999999999,0.016174282346452986,1.8123371708814484,2,744.0,0.0
1755335476.819418,380910.0,1015760.0,1120.3235294117646,420.90360923838153,1292.0,0.00046913532380860816,4.032436918156884,4,95208.75,0.0
1755335482.819418,15865.0,42306.666666666664,480.75757575757575,526.0224692921241,1292.0,0.011644124984741211,2.1209621184546745,6,2049.1666666666665,0.0
1755335485.819418,12943.0,34514.666666666664,719.0555555555555,577.3356882382902,1292.0,0.02091052952934714,1.5674520734548474,3,4062.0,0.0
1755335491.819418,4416.0,11776.0,276.0,414.9028500745687,1047.5,0.017474794387817384,1.4361739792435757,2,1603.0,0.0
1755335497.819418,1805.0,4813.333333333333,225.625,377.31417197741195,466.6999999999998,0.01709784780229841,1.5084516470329963,1,365.0,0.0
1755335500.819418,225835.0,602226.6666666666,648.9511494252873,581.0010044344599,1292.0,0.0041634466187754696,6.339594508593711,13,17069.23076923077,0.0
1755335503.819418,2316010.0,6176026.666666667,1097.6350710900474,443.64238565871614,1292.0,0.0008967880277963768,10.885796808951866,15,154204.93333333332,0.0
1755335506.819418,2415.0,6440.0,142.05882352941177,249.20236770384858,137.0,0.04656282067298889,1.3757035732960592,4,215.75,0.0
